Date,Close,High,Low,Open,Volume
2025-12-03,283.378662109375,287.8365294074879,282.5309633672564,285.4231155973949,43538700
2025-12-04,279.9380187988281,283.95707766942763,277.83373081751637,283.3287830094401,43989100
2025-12-05,278.02325439453125,280.37686403379615,277.29522501275557,279.77848663840757,47265800
2025-12-08,277.1356506347656,278.9108174051644,275.4003533668138,277.374989388386,38211800
2025-12-09,276.4275817871094,279.2698514894354,276.16830825817004,277.40493251311347,32193300
2025-12-10,278.02325439453125,278.9906225605669,275.6896099437804,276.99605153243056,33038300
2025-12-11,277.2752685546875,278.8310314000742,273.0667227973629,278.34237127554803,33248000
2025-12-12,277.5246276855469,278.46207855775873,276.06859927253834,277.1456542987284,39532900
2025-12-15,273.3658752441406,279.3894873363706,272.0993337942639,279.3894873363706,50409100
2025-12-16,273.8645324707031,274.752131096348,271.0522107383373,272.07941349564567,37648600
2025-12-17,271.10205078125,275.41033087528734,270.9026119684932,274.2634587890498,50138700
2025-12-18,271.4511413574219,272.88723490520505,266.22537510199504,272.8672697170699,51630700
2025-12-19,272.9271240234375,273.8545921928022,269.1673383776201,271.4112306527045,144632000
2025-12-22,270.23443603515625,273.13654030849926,269.7756932559407,272.1192896847017,36571800
2025-12-23,271.62066650390625,271.7603010837797,268.8282792538215,270.1048034873943,29642000
2025-12-24,273.06671142578125,274.6823088952694,271.46109654935304,271.60070067851706,17910600
2025-12-26,272.6578063964844,274.6224597374741,272.11926379011726,273.4157529954652,21521800
2025-12-29,273.0168762207031,273.61522314661676,271.6107000753325,271.9497734782625,23715200
2025-12-30,272.33868408203125,273.3359694836473,271.54086793463244,272.06942798009953,22139600
2025-12-31,271.12200927734375,272.9370761103812,271.0123224859311,272.3187639976345,27293600
2026-01-02,270.2743225097656,277.0857683126949,268.2697691424855,271.52092924369913,37838100
2026-01-05,266.5345153808594,270.7729784841199,265.41756056202854,269.9053450243044,45647200
2026-01-06,261.6477966308594,266.82371056256306,261.40845786144683,266.27521573774703,52352100
2026-01-07,259.623291015625,262.964203143993,259.1047135716701,262.48552563718374,48309800
2026-01-08,258.3368225097656,258.58614386359903,255.00587765735156,256.3222864925608,50419300
2026-01-09,258.6659240722656,259.5036402038468,255.52448097015204,258.3767027680543,39997000
2026-01-12,259.54351806640625,260.5906555331263,256.1028713590674,258.45648066308013,45263800
2026-01-13,260.3413391113281,261.0992857475004,257.6885867541948,258.0176775418968,45730800
2026-01-14,259.25433349609375,261.10930037675524,256.0131555781144,258.78560808748875,40019400
2026-01-15,257.5090637207031,260.3313985459844,256.35220896361545,259.9424426175537,39388600
2026-01-16,254.8363494873047,258.1971965798445,254.23797213114116,257.1999111311508,72142800
2026-01-20,246.0303192138672,254.09835490933511,242.75922413209136,252.04394930256512,80267500
2026-01-21,246.97775268554688,250.8771427168815,244.51445623630568,248.02490552393743,54641700
2026-01-22,247.67584228515625,250.31864258405668,247.47637302553753,248.52352576906395,39708300
2026-01-23,247.36668395996094,248.7329754164565,244.01580413580567,246.6486524137701,41689000
2026-01-26,254.7166748046875,255.86354695988197,249.12190294519746,250.7973351598156,55969200
2026-01-27,257.5688781738281,261.23891141767155,257.50904348719195,258.4664593428383,49648300
2026-01-28,255.743896484375,258.15731035497566,253.8191275531099,256.95060341967536,41288000
2026-01-29,257.5788879394531,258.94516415300217,253.7193980705993,257.29964922744847,67253000
2026-01-30,258.775634765625,261.1890484668085,251.49543285360957,254.47732177254832,92443400
2026-02-02,269.2770690917969,269.7557466562268,258.50636737104884,259.3241487899344,73913400
2026-02-03,268.7485046386719,271.1419837262723,266.88355520832346,268.4692659190308,64394700
2026-02-04,275.7394104003906,278.19275421850585,271.55083028665655,271.55083028665655,90545700
2026-02-05,275.1610412597656,278.7412924914769,272.48832346973,277.37501624935936,52977400
2026-02-06,277.364990234375,280.1474248180158,276.1782182606431,276.3677049075235,50453400
2026-02-09,274.13079833984375,277.70443813431814,271.2160169672847,277.41494619870406,44623400
2026-02-10,273.19244384765625,274.87943562430115,272.4537718732244,274.40031021957236,34376900
2026-02-11,275.00921630859375,279.6808719096702,273.9610989943363,274.2106536370846,51931300
2026-02-12,261.2637634277344,275.22883180172755,259.71650632997444,275.0990585104662,81077200
2026-02-13,255.32435607910156,261.7628783299504,254.9949421084194,261.5432690161623,56290700
2026-02-17,263.4099426269531,265.8156532326085,255.08478749757862,257.5903108294174,58469100
2026-02-18,263.8791198730469,266.3447212846438,261.9825104325609,263.13045584681157,34203300
2026-02-19,260.11578369140625,264.00886051677537,259.5867290635135,262.13220471573277,30845300
2026-02-20,264.1086730957031,264.2783836675007,257.7001265171608,258.50868117461044,42070500
2026-02-23,265.705810546875,268.95002088588865,262.91081074777924,263.0206001676805,37308200
2026-02-24,271.6552429199219,274.4003442568012,267.233111068832,267.38283777638213,47014600
2026-02-25,273.74151611328125,274.45024283739696,270.567157599074,271.29586819299504,33714300
2026-02-26,272.4637756347656,275.61811956353745,270.31758130113775,274.4602128097023,32345100
2026-02-27,263.70941162109375,272.3240439665745,262.4217314181026,272.3240439665745,72366500
2026-03-02,264.2484130859375,266.05518620599753,259.73647625260065,261.94253069595567,41827900
2026-03-03,263.2801818847656,265.08695529305965,259.6666350681776,263.0106738027697,38568900
2026-03-04,262.0523376464844,265.67587606267574,260.95432154975975,264.17854815272653,39803100
2026-03-05,259.8263244628906,261.09405110124777,256.79173142961054,260.3254337562426,49658600
2026-03-06,257.0013427734375,258.3090066542827,253.916851068475,258.16927189629365,41120000
2026-03-09,259.41705322265625,260.68477987096253,253.22808575123491,255.2345148744848,38218500
2026-03-10,260.3653564453125,262.01244158439727,256.4922936817907,257.19102845716964,30590800
2026-03-11,260.34539794921875,261.6630538494394,259.08763272962494,260.624897946549,26218900
2026-03-12,255.3043975830078,258.48873275942157,253.7272102811576,258.1992408199258,40794000
2026-03-13,249.6744384765625,255.87336762960538,249.07551643845036,255.024890934378,36930000
2026-03-16,252.36964416503906,253.43773019062647,249.4348789230203,251.66090222791988,32074200
2026-03-17,253.77711486816406,254.67552076289968,251.7307636559193,252.5093881906664,32361600
2026-03-18,249.49476623535156,254.48585937367065,248.55643828829037,252.1799767808244,35757900
2026-03-19,248.5165252685547,251.38140795985734,246.85947863088072,248.95572868612365,34864100
2026-03-20,247.54823303222656,248.75606899357115,245.56177255944445,247.53824109812177,88331100
2026-03-23,251.04200744628906,254.14646797882926,249.83415620831627,253.51758537106093,40546100
2026-03-24,251.1917266845703,254.37604644028636,249.10545347620703,249.90403139868116,45152300
2026-03-25,252.16998291015625,254.5457480998694,251.15181088451408,253.6473574345128,28476700
2026-03-26,252.43951416015625,256.5421934269488,250.32329549316128,251.67088153367666,41796700
2026-03-27,248.35679626464844,255.03488128462607,247.6281009352486,253.4477020992108,47900000
2026-03-30,246.19065856933594,250.4230956915925,245.07264337813007,249.62453299565456,39446200
2026-03-31,253.33790588378906,255.02489784868362,246.65983587287727,247.4683905467953,49598100
2026-04-01,255.1746368408203,255.72364490973627,252.8787309132899,253.6273948962928,40059400
2026-04-02,255.464111328125,255.6737439434535,250.20349485503914,253.74717405681358,31289400
2026-04-06,258.39886474609375,261.6930045642991,256.0031460821725,256.0530752925303,29329900
2026-04-07,253.0484161376953,255.7436185540334,245.2623079794448,255.70368128016966,62148000
2026-04-08,258.4388122558594,259.28730423338584,256.07303883918246,257.9896321241455,41032800
2026-04-09,260.0259704589844,260.6548530924392,255.61386101634736,258.5386343954405,28121600
2026-04-10,260.0159912109375,261.7229364827484,258.5585701252562,259.5168819122501,31291500
2026-04-13,258.73828125,259.71651601158027,256.2027973984465,259.2673359057164,36234700
2026-04-14,258.3689270019531,261.4634109961452,256.7318642110386,258.7881922504944,48370700
2026-04-15,265.95538330078125,266.08515659729386,257.35074355126085,257.7001261657452,49913500
2026-04-16,262.9307861328125,266.68409800240715,260.80457553569033,266.3247234477873,43323100
2026-04-17,269.7486267089844,271.8149160854778,266.24486962975914,266.4844323486072,61436200
2026-04-20,272.5635681152344,273.7913879220191,269.80850557942483,269.84841238867654,36590200
2026-04-21,265.69586181640625,272.3140256362382,264.9272139873882,271.0163536236942,50209800
2026-04-22,272.68341064453125,273.2523721409737,266.39461467279705,267.3429346055621,43249200
2026-04-23,272.9429016113281,275.2787294551341,271.1660737405759,274.56001085217736,33399600
2026-04-24,270.5771179199219,272.5735550213531,269.16962610782736,272.2741016414235,38157100
2026-04-27,267.1332702636719,267.88193422863776,264.59781690250213,265.6159889280984,41466800
2026-04-28,270.2277526855469,272.7432830913257,268.181416710472,271.8548539018017,40018900
2026-04-29,269.688720703125,270.55716597281076,266.56429174844374,267.07336249706583,30047900
2026-04-30,270.86663818359375,275.50834883767226,267.6623648300734,270.018146234023,91848200
2026-05-01,279.6409912109375,286.70836594964845,277.8741246788477,278.3632420760759,79915400
2026-05-04,276.3368225097656,280.13007120517506,274.3703307853319,279.16179801165765,46668400
2026-05-05,283.67376708984375,284.0630869835518,276.00745521106614,276.43668191704,49311700
2026-05-06,286.99786376953125,287.5169265187869,280.5693330033821,281.4178249779708,58336100
2026-05-07,286.927978515625,291.6096265406606,285.2709318587503,288.75470528792926,45224300
2026-05-08,292.7974853515625,294.2349225642168,289.48339230776435,289.49338424193445,52692800
2026-05-11,292.42779541015625,293.6267735875138,289.979924827367,291.72841688276577,42247300
2026-05-12,294.54595947265625,295.0155556946294,292.3078994315659,292.3078994315659,45748100
2026-05-13,298.6124572753906,300.6607090744109,293.24708951115105,293.24708951115105,52684300
2026-05-14,297.9530334472656,300.1911240450107,295.12548538387824,299.5616620172475,35324900
2026-05-15,299.9713134765625,302.93875555297063,296.26448829773227,297.643304079477,54862800
2026-05-18,297.5833435058594,300.4009207908792,294.6558756451712,299.98126929450746,34483000
2026-05-19,298.7123718261719,300.2510533099592,296.09463441963413,296.7140952726279,42243600
2026-05-20,301.98956298828125,302.5390768782648,297.82314269813475,297.9230626302997,38229800
2026-05-21,304.7271728515625,305.27671719779084,300.1411318265125,300.80056674721834,42965100
2026-05-22,308.55389404296875,311.13165741506583,305.57645096183757,305.85620846339293,43670200
2026-05-26,308.0643005371094,311.5513139598484,307.4048960873393,309.29325163060713,48000500
2026-05-27,310.5821533203125,312.9900803339556,308.0343323058515,308.0643052358437,50430900
2026-05-28,312.24072265625,312.5304508120942,309.30325358892543,310.412282475935,48220400
2026-05-29,311.7911071777344,314.7285763294451,309.2632884033746,311.5113496628706,70026800
2026-06-01,306.0460510253906,310.67206624496237,304.7571540774977,309.363197507879,48849900
2026-06-02,314.92840576171875,315.1781903378333,306.42572903356995,307.1950545511415,44534700
2026-06-03,309.9926452636719,316.6668815001487,308.5838566628498,313.9092501546009,50836700
2026-06-04,310.9618225097656,313.26982953176514,309.38316692864953,312.96009909963743,44869100
2026-06-05,307.0751647949219,314.8984348439246,306.8853260765596,312.5903972939029,65310500
2026-06-08,301.2801818847656,317.1265012321255,300.9105055796523,308.4739595974908,77949100
2026-06-09,290.29962158203125,300.4908444635933,287.5320194610898,300.0212482417878,70108800
2026-06-10,291.3287353515625,294.4960172141002,287.1323727394638,290.4894628291428,52793300
2026-06-11,295.375244140625,296.7440586571729,289.3404406054596,293.4668864344149,42572500
2026-06-12,290.879150390625,296.88398158337014,289.3704417369658,295.7749221682621,38742100
2026-06-15,296.1645812988281,297.5233947188816,291.4486474146935,293.8665449684006,45732600
2026-06-16,298.9821472167969,300.2210994929347,293.71669913987887,294.99559499590845,39874400
2026-06-17,295.6949768066406,301.8096980081642,294.10632015937927,300.59074812548096,42745100
2026-06-18,297.7532043457031,300.31099586682666,295.3652492546472,297.8530937792582,85962200
2026-06-22,296.75408935546875,302.1594314563154,296.5043047694293,297.05381866220307,44879900
2026-06-23,294.04638671875,301.3800886038737,293.9264950024863,297.2836155142734,52010900
2026-06-24,292.8274230957031,299.4417438827621,292.68755959702736,295.1054570720635,53081900
2026-06-25,274.91290283203125,288.55113481081804,273.5141152813601,287.1523472601469,107013700
2026-06-26,283.53546142578125,285.70360492137456,273.9737007161028,274.7630284991681,261775500
2026-06-29,281.4972229003906,288.12151489662153,279.6088673150861,286.4829438934296,66427000
2026-06-30,289.11065673828125,289.69017405322865,280.45814550695326,280.9277417485351,65100200
2026-07-01,294.1263427734375,296.33442991747245,288.95081360688545,293.1871503157195,50164200
2026-07-02,308.3640441894531,309.15337194761725,293.4269150966668,293.866538367699,75352800
2026-07-06,312.3905944824219,313.9292760509671,306.7354678654279,307.0951430290638,53590000
2026-07-07,310.3923034667969,315.20815732134815,309.88273318392555,315.0183186077797,42490000
2026-07-08,313.1199645996094,314.5487250421545,306.7854009831778,311.6412289475945,41323500
2026-07-09,315.947509765625,316.2572401947346,307.8944576262147,310.24243869469103,48124500
2026-07-10,315.0483093261719,316.6369356310425,311.9010296470402,314.4488202226986,34132300
2026-07-13,317.03656005859375,323.171283634363,315.5078797345754,316.7468014245228,43257800
2026-07-14,314.58868408203125,315.91755515351207,311.64124426456783,313.48965629761443,36336800
2026-07-15,327.2178039550781,328.44675508114506,317.0465830462295,317.34631234952286,60957600
2026-07-16,332.97283935546875,334.3915986652446,326.50841333986017,327.72736328456057,62970600
2026-07-17,333.452392578125,334.7013154010385,328.71648699084636,331.693929977533,63407100
2026-07-20,326.3085632324219,333.4224228207836,323.4010672140761,333.2226134619852,53468000
2026-07-21,327.45758056640625,329.3159936819017,321.94234806189104,322.85156758462244,41338900
2026-07-22,325.60919189453125,328.7164973399543,323.0613709608057,327.58746619388995,38755900
2026-07-23,321.3828430175781,323.0214140443725,319.0748358849152,321.4527900194849,40840800
2026-07-24,332.7330322265625,334.0818750563203,321.3428614810286,321.5127284115298,47489400
2026-07-27,336.61968994140625,339.277401491225,333.73216560461384,334.2517370375488,49604300
2026-07-28,339.78692626953125,342.59453283396704,335.31080637618777,339.73698155301014,51859000
2026-07-29,337.8985900878906,344.2730974331505,337.0593175600121,339.43727163464206,56090800
2026-07-30,333.1426696777344,334.4615395264105,329.30598233808786,332.8129674612056,74817800
2026-07-31,308.6438293457031,310.4222943774597,299.7415030462749,304.54735603914753,132489100
2026-08-03,303.1585693359375,311.5313230344714,302.29929450581176,309.313234694189,75052000
2026-08-04,309.1134033203125,310.1525156602479,301.0603512911937,302.46913991298527,68001000
2026-08-05,310.7320251464844,311.4414048335362,305.40663118634393,309.09342362565195,49438800
2026-08-06,312.14080810546875,316.0174696892129,308.96355554648414,314.06913775686996,46139900
2026-08-07,313.05999755859375,314.53873325457766,310.47223295908327,311.1816431226555,34437200
2026-08-10,308.260009765625,308.260009765625,304.6099853515625,306.8299865722656,44812500
2026-08-11,304.9100036621094,309.9700012207031,302.7900085449219,307.75,37476700
2026-08-12,302.25,305.6600036621094,300.57000732421875,305.1000061035156,41657800
2026-08-13,305.260009765625,306.0,302.04998779296875,304.2099914550781,40349300
2026-08-14,305.92999267578125,307.489990234375,304.29998779296875,306.0,28186700
